account_id,account_name,month,aop_amount
663804405009,movies_ocl,2025-03-01,18000
155772818492,Insider (Events),2025-03-01,18000
251917288737,IT Production,2025-03-01,20800
090436275138,Digital Channels,2025-03-01,26200
252197745876,AWS InfoSec,2025-03-01,17000
Equity DR,Equity DR,2025-03-01,48000
654654208887,ppsl-recon-prod,2025-03-01,16700
992382517474,ppsl-central-tools,2025-03-01,16700
952840895893,User Management,2025-03-01,15000
474140895141,Enterprise SMS,2025-03-01,14000
471112548387,ppsl-affordability-prod,2025-03-01,15600
647564693872,aml-prod,2025-03-01,22200
072401294672,DMS AWS,2025-03-01,15000
698979518480,bitbucket_ocl,2025-03-01,15000
984308723723,digital_saas_ocl,2025-03-01,14000
730335596554,ppsl-aml-prod,2025-03-01,13100
576293063887,digital_insurance,2025-03-01,15700
128131020113,pa-nonprod,2025-03-01,11200
905418390117,ppsl-pg2-nonprod,2025-03-01,11200
767397827620,ppsl-oauth-prod,2025-03-01,10000
685585466397,recon_nonprod_ocl,2025-03-01,10000
337158390682,commoninfra_ocl,2025-03-01,13000
442231926211,lending-vkyc,2025-03-01,11200
340677782776,aoa-prod,2025-03-01,12000
977469002159,ppsl-oe-prod,2025-03-01,10000
066636274316,central_app_tech_web_ocl,2025-03-01,9000
848332057417,mloyal_prod,2025-03-01,15000
407648374860,IT_BACKUP,2025-03-01,12000
885068115609,pai-sre,2025-03-01,8000
538615689396,Pandora AWS,2025-03-01,8000
064619502227,CentralToolsPlatform,2025-03-01,11000
239103975135,QR,2025-03-01,11100
153518195166,cdo-non-prod,2025-03-01,9000
914516902729,finance_support_ocl,2025-03-01,8000
798411736697,ncmc-acq-rupay-switch,2025-03-01,10000
997924011427,ckyc,2025-03-01,8000
480732456233,dms-prod_ocl,2025-03-01,10000
337891198417,digital_cst,2025-03-01,59400
700271710604,labs-llm,2025-03-01,7000
851725496687,pml-oauth-dr,2025-03-01,20000
318633126153,AWS SMS,2025-03-01,7000
211125336551,pml-infosec,2025-03-01,6000
562921704166,paytm-ups,2025-03-01,6000
767397730150,ppsl-mo-prod,2025-03-01,6700
789596305652,regular_mf,2025-03-01,10000
054736913503,scp-mgv,2025-03-01,6000
492902601864,ncmc_acquirer_ocl,2025-03-01,6000
058264391305,pml-storefront,2025-03-01,6000
442447453008,Digital Gold,2025-03-01,10000
131752971524,loyalitypoints,2025-03-01,6700
New 1,<Place Holder for NOS Account>,2025-03-01,6000
477161539263,ticketnewprod (Ram),2025-03-01,4000
068930846606,emi-prod_ocl,2025-03-01,5000
736384229724,cloudsecurity-logs,2025-03-01,5000
654654497161,ppsl-ump-prod,2025-03-01,5000
615069360012,merchant-ra-automation,2025-03-01,4000
339712993293,Insurance-Oauth,2025-03-01,7800
127247839315,Sysops AWS,2025-03-01,4000
718893572916,AaaS-nonprod,2025-03-01,4700
625612021127,aoa-nonprod,2025-03-01,3500
011420223908,PM-DataLake,2025-03-01,3000
722152247093,central_app_tech_ocl,2025-03-01,3000
023903256547,central tools,2025-03-01,3000
097001033170,paytm_smart_retail_ocl,2025-03-01,3000
066548792077,IOT Core,2025-03-01,3000
130653941854,insurance-ds,2025-03-01,4000
116631508635,fastag_non prod_ocl,2025-03-01,3000
176839215860,aws-omnicard-Prod,2025-03-01,4000
678670235450,authoriser,2025-03-01,3000
290310562512,Wallet-Nonprod,2025-03-01,3000
821240137883,edc_non prod_ocl,2025-03-01,3000
992382687474,pml-cst,2025-03-01,2500
654654145181,pml-oauth-nonprod,2025-03-01,2500
272968093320,legalapps,2025-03-01,2400
058264205572,cst-prod,2025-03-01,2200
664526282133,Paytm Labs,2025-03-01,2000
439726107081,risk-verifier-nonprod,2025-03-01,3000
541095382258,Card Tokenization,2025-03-01,2000
841860372390,fastag issuer_prod_ocl,2025-03-01,2000
824873459626,central_app_tech_mini_apps_ocl,2025-03-01,2000
264522784930,AWS DNS,2025-03-01,2000
481935107677,DaaS-Apps,2025-03-01,3000
135329050410,CityBus,2025-03-01,3000
239937555916,oauthaws.cardservice,2025-03-01,2000
494799526181,AWS_Paytm'Mloyal,2025-03-01,2000
159245624542,leadsquared,2025-03-01,3000
368920154232,central app tech_ocl,2025-03-01,2000
611670160261,emi-nonprod,2025-03-01,2000
339712912282,pml-core-poc,2025-03-01,0
658447621694,hrtech_ocl,2025-03-01,1500
465354398947,aml-nonprod,2025-03-01,2300
736121233725,Paytmmoney Ltd. Data Platform,2025-03-01,1000
510772292268,cdo-dre,2025-03-01,4000
389881277731,merchant-business,2025-03-01,1000
239666495852,health_ocl,2025-03-01,1000
745098155683,merchant_automation,2025-03-01,1000
218943325897,devopscommon,2025-03-01,1000
548411824430,pocketurmoney,2025-03-01,1000
453914767997,risk-monitoring,2025-03-01,1000
423387369363,PML IT,2025-03-01,1000
590183908249,pml-wiki-jira,2025-03-01,1000
807119641913,pm-bigdata,2025-03-01,1000
630307967658,dms-nonprod_ocl,2025-03-01,1000
769263341944,hotels,2025-03-01,400
576911611801,infra_experiment_non_prod_ocl,2025-03-01,400
320811487590,dev-projects,2025-03-01,300
475919677060,paytm_digital_content_ocl,2025-03-01,100
269350686318,AWS Pan 2,2025-03-01,100
367464822874,One97 IT,2025-03-01,100
065278587813,rooter-io,2025-03-01,0
021891570382,Risk-Lending(new),2025-03-01,0
017820698743,risk-devops-tools,2025-03-01,0
851725259472,ppsl-app-sec,2025-03-01,0
851725259328,ppsl-recon-nonprod,2025-03-01,0
381491835802,uth-prod,2025-03-01,0
975050351452,ppsl-binary-prod,2025-03-01,0
518207312579,cst-ai,2025-03-01,0
654654315008,ondc-analytics,2025-03-01,0
654654394550,oauth-nonprod,2025-03-01,0
302399626617,ROOTER-DEV,2025-03-01,0
370214104985,AMC Platform,2025-03-01,0
608146213544,ppblmaquettepa-prod,2025-03-01,0
471112958605,lending-dwh,2025-03-01,0
015680176265,PPSL Payer,2025-03-01,0
339712759199,feature-store-ocl,2025-03-01,0
582604545400,pm-chat,2025-03-01,0
613255583734,PM-Equities-NonProd,2025-03-01,0
518628324662,rooter-production,2025-03-01,0
620060638816,rooter-development,2025-03-01,0
950209104383,rooter-production-transcoding,2025-03-01,0
New 2,Place Holder for PSPL Gratification Account,2025-03-01,0
976617403781,TicketNew Payer,2025-03-01,0
542832536672,Nearbuy Payer,2025-03-01,0
471112938013,tpap-oauth-dr,2025-03-01,0
863780864233,CreditMate Payer,2025-03-01,0
919275210163,ROOTER-CLOUD-MANAGEMENT,2025-03-01,0
737499001343,call-centre-ivr,2025-03-01,0
161282784430,cdp-ppbl-pa,2025-03-01,0
605458724602,content_ml_ocl,2025-03-01,0
913203018054,ppblpgpa-nonprod,2025-03-01,0
470060591194,edutech,2025-03-01,0
322263815270,PM-EduTech-Prod,2025-03-01,0
505767364771,Risk Anomaly,2025-03-01,0
552801059456,Feed Personalization,2025-03-01,0
477815026673,Rooter Payer,2025-03-01,0
985226307906,Insider Payer,2025-03-01,0
695745283037,ROOTER-CLOUD-LOGS,2025-03-01,0
576349278157,ROOTER-CLOUD-SECURITY,2025-03-01,0
097267615780,hackathon,2025-03-01,0
253827618117,Payout CA,2025-03-01,0
DROCL,DR - overall(to align with new contract),2025-03-01,0
New 3,Confluent Kafka,2025-03-01,0
567122392682,nlp-data-room-haptik,2025-03-01,0
875620713396,EDC Online Sales,2025-03-01,0
448905424764,AWS Saasforce,2025-03-01,0
971131939842,VFQ-Bahrain,2025-03-01,0
383289569650,merchant-dms,2025-03-01,0
000896760538,daas-acquired-apps,2025-03-01,0
271855570343,ROOTER-PROD-CDN,2025-03-01,0
530442861152,DaaS Experiments,2025-03-01,0
854670157863,Digital-Entertainment,2025-03-01,0
009124235587,Payer1,2025-03-01,0
876285361116,PP Golden Race,2025-03-01,0
990686183829,inpg.identity,2025-03-01,0
416485671007,inpg.saas,2025-03-01,0
220554634379,inpg.sandbox,2025-03-01,0
113209881612,inpg.stage,2025-03-01,0
257482651313,International PG,2025-03-01,0
024792762357,pplus2nonprod,2025-03-01,0
081656902703,pplus2prod,2025-03-01,0
121151806688,nongroup-insuranceds,2025-03-01,0
580053151223,ROOTER-PROD-TRANSCODING,2025-03-01,0
388138748053,onboardingengine-ppsl,2025-03-01,0
433726475936,Hero AWS,2025-03-01,0
466739061204,ads-experiments,2025-03-01,0
569146552653,ivr-bhr,2025-03-01,0
973217647660,paytm-chat-sendbird,2025-03-01,0
968583546969,cdp-ppbl-gm,2025-03-01,0
223603485256,ppblpromo-prod,2025-03-01,0
285697138146,ppblriskpa-prod,2025-03-01,0
973103936838,ROOTER-STAGE,2025-03-01,0
755664431334,ocl-wealth-equity,2025-03-01,0
335470755647,lending-abfl,2025-03-01,0
082780300630,lending-hero,2025-03-01,0
516248475246,lending-fullerton,2025-03-01,0
021434688839,ocl-wealth-mf,2025-03-01,0
521026337032,ppblpg2-nonprod,2025-03-01,0
273914427098,digital_transportation,2025-03-01,0
988889888907,postpaid-lender-services,2025-03-01,0
993403631306,mmi-onprem,2025-03-01,0
860971823470,Video KYC,2025-03-01,0
010840421276,ppblump-prod,2025-03-01,0
416222998094,businesslanding,2025-03-01,0
671767570661,ppblpg2-prod,2025-03-01,0
637732598760,lending_ocl,2025-03-01,0
797142548187,ppblpgpa-prod,2025-03-01,0
532041146482,aml-ppsl-nonprod,2025-03-01,0
537598503159,ROOTER-PROD-ANALYTICS,2025-03-01,0
907058949943,ppbloe-prod,2025-03-01,0
576218818919,tools-pa,2025-03-01,0
975049937880,mgc-sclp,2025-03-01,0
123964038738,ROOTER-PROD-APPS,2025-03-01,0
185774682289,pml-chat-dev,2025-03-01,0
661338130494,Zamtel-Zambia,2025-03-01,0
339712810712,tpap-nonprod,2025-03-01,0
975049957371,tpap-dwh,2025-03-01,0
475804058290,Payer9,2025-03-01,0
211125458732,tpap-prod,2025-03-01,0
954976288980,tocom-aisensy,2025-03-01,0
463470958933,New Gold,2025-03-01,0
850995531967,cst-playground,2025-03-01,0
905418240150,905418240150 - Redacted,2025-03-01,0
